Wallet ID,Row,Timestamp (UTC),Description,Currency,Balance delta,Available balance delta,Balance,Available balance,Cryptocurrency transaction ID,Cryptocurrency address,Value
6605893411105279123,103,2021-03-15 16:34:10,"Bought 0.01815 ETH/ZAR @ 27,547",ETH,0.01815,0.018132,0.272172,0.272154,,,
6605893411105279123,104,2021-03-15 16:34:10,Trading fee,ETH,-0.000018,0.00,0.272154,0.272154,,,"~ZAR 0.49 (27,551 ZAR/ETH)"
6605893411105279123,105,2021-03-17 09:44:37,Reserved funds for order BXHRYNW4ZPU6GWA,ETH,0.00,-0.16,0.272154,0.112154,,,
6605893411105279123,106,2021-03-17 09:45:25,Released funds for order BXHRYNW4ZPU6GWA,ETH,0.00,0.16,0.272154,0.272154,,,
6605893411105279123,107,2021-03-17 09:46:33,Reserved funds for order BXF2YENXVSRP7CE,ETH,0.00,-0.16,0.272154,0.112154,,,
6605893411105279123,108,2021-03-18 04:24:06,Released funds for order BXF2YENXVSRP7CE,ETH,0.00,0.16,0.272154,0.272154,,,
6605893411105279123,109,2021-03-18 04:24:51,Reserved funds for order BXM8G9ZZCB8B96F,ETH,0.00,-0.16,0.272154,0.112154,,,
6605893411105279123,110,2021-03-18 04:26:38,Released funds for order BXM8G9ZZCB8B96F,ETH,0.00,0.16,0.272154,0.272154,,,
6605893411105279123,111,2021-03-18 04:27:12,"Sold ETH 0.16 for ZAR 4,363.20",ETH,-0.16,-0.16,0.112154,0.112154,,,
6605893411105279123,112,2021-03-19 05:54:48,Reserved funds for order BXJBV6VXY4C6CWJ,ETH,0.00,-0.11215304,0.112154,0.00000096,,,
6605893411105279123,113,2021-03-19 05:54:48,"Sold 0.051038 ETH/ZAR @ 27,342",ETH,-0.051038,0.00,0.061116,0.00000096,,,
6605893411105279123,114,2021-03-19 05:54:48,Trading fee,ETH,-0.000051,0.00,0.061065,0.00000096,,,"~ZAR 1.39 (27,328 ZAR/ETH)"
6605893411105279123,115,2021-03-19 06:00:08,"Sold 0.061003 ETH/ZAR @ 27,342",ETH,-0.061003,0.00,0.000062,0.00000096,,,
6605893411105279123,116,2021-03-19 06:00:08,Released funds for order BXJBV6VXY4C6CWJ,ETH,0.00,0.00006104,0.000062,0.000062,,,
6605893411105279123,117,2021-03-23 06:05:04,"Bought ETH 0.11633686 for ZAR 3,000.00",ETH,0.11633686,0.11633686,0.11639886,0.11639886,,,
6605893411105279123,118,2021-03-23 08:42:55,Reserved funds for order BXB6BR2HQYBMXT7,ETH,0.00,-0.11639828,0.11639886,0.00000058,,,
6605893411105279123,119,2021-03-23 08:42:55,"Sold 0.10 ETH/ZAR @ 25,340",ETH,-0.10,0.00,0.01639886,0.00000058,,,
6605893411105279123,120,2021-03-23 08:42:55,Trading fee,ETH,-0.0001,0.00,0.01629886,0.00000058,,,"~ZAR 2.53 (25,349 ZAR/ETH)"
6605893411105279123,121,2021-03-23 08:43:35,"Sold 0.016282 ETH/ZAR @ 25,340",ETH,-0.016282,0.00,0.00001686,0.00000058,,,
6605893411105279123,122,2021-03-23 08:43:35,Released funds for order BXB6BR2HQYBMXT7,ETH,0.00,0.00001628,0.00001686,0.00001686,,,
