Wallet ID,Row,Timestamp (UTC),Description,Currency,Balance delta,Available balance delta,Balance,Available balance,Cryptocurrency transaction ID,Cryptocurrency address,Value
7640588725639213202,191,2021-03-06 10:14:49,Reserved funds for order BXE8MM8HUT5524Q,ZAR,0.00,-7257.0804,7257.082979,0.002579,,,
7640588725639213202,192,2021-03-07 06:28:23,Released funds for order BXE8MM8HUT5524Q,ZAR,0.00,7257.0804,7257.082979,7257.082979,,,
7640588725639213202,193,2021-03-07 06:28:50,Reserved funds for order BXDA3EPTFQMRWWS,ZAR,0.00,-7257.075,7257.082979,0.007979,,,
7640588725639213202,194,2021-03-08 05:09:47,Released funds for order BXDA3EPTFQMRWWS,ZAR,0.00,7257.075,7257.082979,7257.082979,,,
7640588725639213202,195,2021-03-08 05:10:21,Reserved funds for order BXMZ8MXWCGG4KBM,ZAR,0.00,-7257.06273,7257.082979,0.020249,,,
7640588725639213202,196,2021-03-08 05:10:22,"Bought 0.270887 ETH/ZAR @ 26,790",ZAR,-7257.06273,0.00,0.020249,0.020249,,,
7640588725639213202,198,2021-03-09 04:25:58,"Sold ETH 0.27088732 for ZAR 7,604.72",ZAR,7604.72,7604.72,7604.740249,7604.740249,,,
7640588725639213202,199,2021-03-09 11:40:06,Reserved funds for order BXFSSATNA8RGCNV,ZAR,0.00,-7604.732256,7604.740249,0.007993,,,
7640588725639213202,200,2021-03-09 11:40:54,Released funds for order BXFSSATNA8RGCNV,ZAR,0.00,7604.732256,7604.740249,7604.740249,,,
7640588725639213202,201,2021-03-09 11:42:15,Reserved funds for order BXDBX2B2VDFHMYZ,ZAR,0.00,-7604.71275,7604.740249,0.027499,,,
7640588725639213202,202,2021-03-09 12:32:43,"Bought 0.265435 ETH/ZAR @ 28,650",ZAR,-7604.71275,0.00,0.027499,0.027499,,,
7640588725639213202,204,2021-03-13 04:32:54,"Sold 0.265169 ETH/ZAR @ 27,001",ZAR,7159.828169,7159.828169,7159.855668,7159.855668,,,
7640588725639213202,205,2021-03-13 07:10:10,Reserved funds for order BXFU7Q66QTRK5SV,ZAR,0.00,-7159.85,7159.855668,0.005668,,,
7640588725639213202,206,2021-03-13 12:19:10,Released funds for order BXFU7Q66QTRK5SV,ZAR,0.00,7159.85,7159.855668,7159.855668,,,
7640588725639213202,207,2021-03-15 05:15:10,Reserved funds for order BXD9K7HTQE74YU3,ZAR,0.00,-7159.835906,7159.855668,0.019762,,,
7640588725639213202,208,2021-03-15 05:30:02,"Bought 0.041837 ETH/ZAR @ 28,186",ZAR,-1179.217682,0.00,5980.637986,0.019762,,,
7640588725639213202,209,2021-03-15 05:43:37,"Bought 0.00232 ETH/ZAR @ 28,186",ZAR,-65.39152,0.00,5915.246466,0.019762,,,
7640588725639213202,210,2021-03-15 05:43:38,"Bought 0.209864 ETH/ZAR @ 28,186",ZAR,-5915.226704,0.00,0.019762,0.019762,,,
7640588725639213202,212,2021-03-15 06:28:38,Deposit received,ZAR,500.00,500.00,500.019762,500.019762,,,
7640588725639213202,213,2021-03-15 16:34:10,Reserved funds for order BXJTN6BXN8XG4SV,ZAR,0.00,-500.01435,500.019762,0.005412,,,
7640588725639213202,214,2021-03-15 16:34:10,"Bought 0.01815 ETH/ZAR @ 27,547",ZAR,-499.97805,0.00,0.041712,0.005412,,,
7640588725639213202,215,2021-03-15 16:34:10,Released funds for order BXJTN6BXN8XG4SV,ZAR,0.00,0.0363,0.041712,0.041712,,,
7640588725639213202,216,2021-03-18 04:27:12,"Sold ETH 0.16 for ZAR 4,363.20",ZAR,4363.20,4363.20,4363.241712,4363.241712,,,
7640588725639213202,217,2021-03-19 05:54:48,"Sold 0.051038 ETH/ZAR @ 27,342",ZAR,1395.480996,1395.480996,5758.722708,5758.722708,,,
7640588725639213202,218,2021-03-19 06:00:08,"Sold 0.061003 ETH/ZAR @ 27,342",ZAR,1667.944026,1667.944026,7426.666734,7426.666734,,,
7640588725639213202,219,2021-03-23 04:06:37,Reserved funds for order BXEXRYKB7TB7MMX,ZAR,0.00,-425.624,7426.666734,7001.042734,,,
7640588725639213202,220,2021-03-23 06:05:04,"Bought ETH 0.11633686 for ZAR 3,000.00",ZAR,-3000.00,-3000.00,4426.666734,4001.042734,,,
7640588725639213202,221,2021-03-23 08:42:55,"Sold 0.10 ETH/ZAR @ 25,340",ZAR,2534.00,2534.00,6960.666734,6535.042734,,,
7640588725639213202,222,2021-03-23 08:43:35,"Sold 0.016282 ETH/ZAR @ 25,340",ZAR,412.58588,412.58588,7373.252614,6947.628614,,,
7640588725639213202,223,2021-03-23 08:46:09,Released funds for order BXEXRYKB7TB7MMX,ZAR,0.00,425.624,7373.252614,7373.252614,,,
7640588725639213202,224,2021-03-26 10:41:21,Reserved funds for order BXDGDT5BSB255CR,ZAR,0.00,-3872.32,7373.252614,3500.932614,,,
7640588725639213202,225,2021-03-26 11:35:44,Reserved funds for order BXCFB3J4G76Y47E,ZAR,0.00,-3500.92288,7373.252614,0.009734,,,
7640588725639213202,226,2021-03-26 11:35:44,"Bought 0.14144 ETH/ZAR @ 24,752",ZAR,-3500.92288,0.00,3872.329734,0.009734,,,
7640588725639213202,228,2021-03-26 13:21:02,Released funds for order BXDGDT5BSB255CR,ZAR,0.00,3872.32,3872.329734,3872.329734,,,
7640588725639213202,229,2021-03-26 13:21:14,Reserved funds for order BXMGBTSPE6NZ7NQ,ZAR,0.00,-3872.327602,3872.329734,0.002132,,,
7640588725639213202,230,2021-03-26 13:21:14,"Bought 0.142915 ETH/ZAR @ 25,027",ZAR,-3576.733705,0.00,295.596029,0.002132,,,
7640588725639213202,231,2021-03-26 13:21:28,"Bought 0.011811 ETH/ZAR @ 25,027",ZAR,-295.593897,0.00,0.002132,0.002132,,,
7640588725639213202,233,2021-03-30 04:34:33,"Sold 0.1324 ETH/ZAR @ 26,769",ZAR,3544.2156,3544.2156,3544.217732,3544.217732,,,
7640588725639213202,234,2021-03-30 04:38:21,"Sold 0.163204 ETH/ZAR @ 26,769",ZAR,4368.807876,4368.807876,7913.025608,7913.025608,,,
7640588725639213202,235,2021-03-30 11:01:02,Reserved funds for order BXNPCADW2M67TSP,ZAR,0.00,-7913.00601,7913.025608,0.019598,,,
7640588725639213202,236,2021-03-30 11:01:02,"Bought 0.178555 ETH/ZAR @ 27,495",ZAR,-4909.369725,0.00,3003.655883,0.019598,,,
7640588725639213202,237,2021-03-30 11:01:02,"Bought 0.109243 ETH/ZAR @ 27,495",ZAR,-3003.636285,0.00,0.019598,0.019598,,,
7640588725639213202,239,2021-04-21 14:26:42,"Sold 0.25 ETH/ZAR @ 35,135",ZAR,8783.75,8783.75,8783.769598,8783.769598,,,
7640588725639213202,240,2021-04-21 14:26:45,"Sold 0.037387 ETH/ZAR @ 35,135",ZAR,1313.592245,1313.592245,10097.361843,10097.361843,,,
7640588725639213202,241,2021-04-22 12:07:18,Reserved funds for order BXM6CFDRMP9QYK5,ZAR,0.00,-10097.3418,10097.361843,0.020043,,,
7640588725639213202,242,2021-04-22 12:07:18,"Bought 0.267834 ETH/ZAR @ 37,700",ZAR,-10097.3418,0.00,0.020043,0.020043,,,
7640588725639213202,244,2021-04-26 06:54:14,"Sold ETH 0.232 for ZAR 8,435.65",ZAR,8435.65,8435.65,8435.670043,8435.670043,,,
7640588725639213202,245,2021-04-26 08:55:33,Reserved funds for withdrawal,ZAR,0.00,-5000.00,8435.670043,3435.670043,,,
7640588725639213202,246,2021-04-26 09:19:36,Payment sent to Absa Bank x7075,ZAR,-5000.00,0.00,3435.670043,3435.670043,,,
7640588725639213202,247,2021-04-26 15:48:19,Reserved funds for order BXBWE2MUT7E6E5D,ZAR,0.00,-3271.06101,3435.670043,164.609033,,,
7640588725639213202,248,2021-04-27 01:45:07,"Bought 0.091742 ETH/ZAR @ 35,655",ZAR,-3271.06101,0.00,164.609033,164.609033,,,
7640588725639213202,250,2021-04-27 05:57:32,Reserved funds for order BXDET42ZKYVGMQF,ZAR,0.00,-157.5525,164.609033,7.056533,,,
7640588725639213202,251,2021-04-27 14:00:10,"Sold 0.0384 ETH/ZAR @ 38,306",ZAR,1470.9504,1470.9504,1635.559433,1478.006933,,,
7640588725639213202,252,2021-04-27 14:00:10,"Sold 0.0046 ETH/ZAR @ 38,306",ZAR,176.2076,176.2076,1811.767033,1654.214533,,,
7640588725639213202,253,2021-04-28 05:05:16,Reserved funds for order BXBBN54ZTMNUYTB,ZAR,0.00,-1654.181285,1811.767033,0.033248,,,
7640588725639213202,254,2021-04-28 05:05:16,"Bought 0.042247 ETH/ZAR @ 39,155",ZAR,-1654.181285,0.00,157.585748,0.033248,,,
7640588725639213202,256,2021-04-30 04:55:14,Released funds for order BXDET42ZKYVGMQF,ZAR,0.00,157.5525,157.585748,157.585748,,,
7640588725639213202,257,2021-04-30 04:56:02,Reserved funds for order BXJWEW3T899KBXR,ZAR,0.00,-157.56556,157.585748,0.020188,,,
7640588725639213202,258,2021-04-30 04:56:02,"Bought 0.003844 ETH/ZAR @ 40,990",ZAR,-157.56556,0.00,0.020188,0.020188,,,
7640588725639213202,260,2021-05-05 07:01:48,Deposit received,ZAR,1000.00,1000.00,1000.020188,1000.020188,,,
7640588725639213202,261,2021-05-05 07:07:12,Reserved funds for order BXMTFM5E2DTG3CT,ZAR,0.00,-999.994152,1000.020188,0.026036,,,
7640588725639213202,262,2021-05-05 07:07:13,"Bought 0.020316 ETH/ZAR @ 49,222",ZAR,-999.994152,0.00,0.026036,0.026036,,,
7640588725639213202,264,2021-05-06 06:31:14,Deposit received,ZAR,2000.00,2000.00,2000.026036,2000.026036,,,
7640588725639213202,265,2021-05-06 07:02:00,Reserved funds for order BXF5VBQ2GX2GR7T,ZAR,0.00,-2000.0027,2000.026036,0.023336,,,
7640588725639213202,266,2021-05-06 07:02:00,"Bought 0.039722 ETH/ZAR @ 50,200",ZAR,-1994.0444,0.00,5.981636,0.023336,,,
7640588725639213202,267,2021-05-06 07:02:00,Released funds for order BXF5VBQ2GX2GR7T,ZAR,0.00,5.9583,5.981636,5.981636,,,
7640588725639213202,268,2021-05-08 06:06:31,Deposit received,ZAR,2000.00,2000.00,2005.981636,2005.981636,,,
7640588725639213202,269,2021-05-08 07:00:16,Reserved funds for order BXNF3QQEPJYD78Y,ZAR,0.00,-2005.96095,2005.981636,0.020686,,,
7640588725639213202,270,2021-05-08 07:00:16,"Bought 0.038925 ETH/ZAR @ 51,534",ZAR,-2005.96095,0.00,0.020686,0.020686,,,
7640588725639213202,272,2021-05-13 08:40:02,"Sold ETH 0.22917808 for ZAR 13,076.70",ZAR,13076.70,13076.70,13076.720686,13076.720686,,,
7640588725639213202,273,2021-05-13 08:41:43,Reserved funds for order BXFZ2BXVAC9YXJF,ZAR,0.00,-11662.612,13076.720686,1414.108686,,,
7640588725639213202,274,2021-05-13 09:45:07,Released funds for order BXFZ2BXVAC9YXJF,ZAR,0.00,11662.612,13076.720686,13076.720686,,,
7640588725639213202,275,2021-05-13 09:48:58,Reserved funds for order BXFS3NG32DHCQBC,ZAR,0.00,-13076.71536,13076.720686,0.005326,,,
7640588725639213202,276,2021-05-13 09:49:00,"Bought 0.241446 ETH/ZAR @ 54,160",ZAR,-13076.71536,0.00,0.005326,0.005326,,,
7640588725639213202,278,2021-05-14 08:40:04,"Sold 0.093606 ETH/ZAR @ 57,550",ZAR,5387.0253,5387.0253,5387.030626,5387.030626,,,
7640588725639213202,279,2021-05-14 08:40:04,"Sold 0.147598 ETH/ZAR @ 57,550",ZAR,8494.2649,8494.2649,13881.295526,13881.295526,,,
7640588725639213202,280,2021-05-14 08:41:25,Reserved funds for order BXJ3UQGVB4SFV2H,ZAR,0.00,-13881.25076,13881.295526,0.044766,,,
7640588725639213202,281,2021-05-15 04:25:27,Released funds for order BXJ3UQGVB4SFV2H,ZAR,0.00,13881.25076,13881.295526,13881.295526,,,
7640588725639213202,282,2021-05-15 04:30:40,Reserved funds for order BXGKNTNMWWM7SNT,ZAR,0.00,-13881.29136,13881.295526,0.004166,,,
7640588725639213202,283,2021-05-15 04:30:59,"Bought 0.231196 ETH/ZAR @ 59,980",ZAR,-13867.13608,0.00,14.159446,0.004166,,,
7640588725639213202,284,2021-05-15 04:31:06,"Bought 0.000236 ETH/ZAR @ 59,980",ZAR,-14.15528,0.00,0.004166,0.004166,,,
7640588725639213202,286,2021-05-16 13:59:43,"Sold 0.000968 ETH/ZAR @ 55,300",ZAR,53.5304,53.5304,53.534566,53.534566,,,
7640588725639213202,287,2021-05-16 13:59:58,"Sold 0.087457 ETH/ZAR @ 55,300",ZAR,4836.3721,4836.3721,4889.906666,4889.906666,,,
7640588725639213202,288,2021-05-16 14:16:02,"Sold 0.003557 ETH/ZAR @ 55,300",ZAR,196.7021,196.7021,5086.608766,5086.608766,,,
7640588725639213202,289,2021-05-16 14:16:34,"Sold 0.003557 ETH/ZAR @ 55,300",ZAR,196.7021,196.7021,5283.310866,5283.310866,,,
7640588725639213202,290,2021-05-16 14:17:35,"Sold 0.135662 ETH/ZAR @ 55,300",ZAR,7502.1086,7502.1086,12785.419466,12785.419466,,,
7640588725639213202,291,2021-05-17 05:34:05,Reserved funds for order BXNTAZPYU2DWRY,ZAR,0.00,-12785.4128,12785.419466,0.006666,,,
7640588725639213202,292,2021-05-17 05:37:15,"Bought 0.261728 ETH/ZAR @ 48,850",ZAR,-12785.4128,0.00,0.006666,0.006666,,,
7640588725639213202,294,2021-05-17 09:44:37,"Sold 0.261466 ETH/ZAR @ 51,927",ZAR,13577.144982,13577.144982,13577.151648,13577.151648,,,
7640588725639213202,295,2021-05-17 10:17:44,Reserved funds for order BXH9B84P5426HE4,ZAR,0.00,-13072.465141,13577.151648,504.686507,,,
7640588725639213202,296,2021-05-17 11:38:42,Released funds for order BXH9B84P5426HE4,ZAR,0.00,13072.465141,13577.151648,13577.151648,,,
7640588725639213202,297,2021-05-17 11:39:07,Reserved funds for order BXEB8XUDJ4GWZQU,ZAR,0.00,-13301.463,13577.151648,275.688648,,,
7640588725639213202,298,2021-05-17 13:27:03,"Bought 0.260813 ETH/ZAR @ 51,000",ZAR,-13301.463,0.00,275.688648,275.688648,,,
7640588725639213202,300,2021-05-17 13:28:15,Reserved funds for order BXE4CSFW39JKRMX,ZAR,0.00,-258.624,275.688648,17.064648,,,
7640588725639213202,301,2021-05-17 15:38:29,"Bought 0.005388 ETH/ZAR @ 48,000",ZAR,-258.624,0.00,17.064648,17.064648,,,
7640588725639213202,303,2021-05-17 16:35:15,Bought ETH 0.00034864 for ZAR 17.06,ZAR,-17.06,-17.06,0.004648,0.004648,,,
7640588725639213202,304,2021-05-19 07:26:46,"Sold ETH 0.26654963 for ZAR 11,046.23",ZAR,11046.23,11046.23,11046.234648,11046.234648,,,
7640588725639213202,305,2021-05-19 08:05:18,Reserved funds for order BXFSDBJ3Y5DBUU6,ZAR,0.00,-11046.204,11046.234648,0.030648,,,
7640588725639213202,306,2021-05-19 11:30:08,"Bought 0.306839 ETH/ZAR @ 36,000",ZAR,-11046.204,0.00,0.030648,0.030648,,,
7640588725639213202,308,2021-05-20 08:02:44,"Sold 0.171611 ETH/ZAR @ 40,609",ZAR,6968.951099,6968.951099,6968.981747,6968.981747,,,
7640588725639213202,309,2021-05-20 08:02:44,"Sold 0.134921 ETH/ZAR @ 40,608",ZAR,5478.871968,5478.871968,12447.853715,12447.853715,,,
7640588725639213202,310,2021-05-20 08:04:23,Reserved funds for order BXCQT4QRHQWQBC8,ZAR,0.00,-12447.8505,12447.853715,0.003215,,,
7640588725639213202,311,2021-05-20 09:34:58,Released funds for order BXCQT4QRHQWQBC8,ZAR,0.00,12447.8505,12447.853715,12447.853715,,,
7640588725639213202,312,2021-05-20 09:35:22,Reserved funds for order BXGEATF8MSFFXCS,ZAR,0.00,-12267.764808,12447.853715,180.088907,,,
7640588725639213202,313,2021-05-20 13:19:36,Released funds for order BXGEATF8MSFFXCS,ZAR,0.00,12267.764808,12447.853715,12447.853715,,,
7640588725639213202,314,2021-05-20 13:20:05,Reserved funds for order BXMYJZFWDCSR9MG,ZAR,0.00,-12447.821776,12447.853715,0.031939,,,
7640588725639213202,315,2021-05-20 13:20:05,"Bought 0.283627 ETH/ZAR @ 43,884",ZAR,-12446.687268,0.00,1.166447,0.031939,,,
7640588725639213202,316,2021-05-20 13:20:05,Released funds for order BXMYJZFWDCSR9MG,ZAR,0.00,1.134508,1.166447,1.166447,,,
7640588725639213202,317,2021-05-21 13:13:12,"Sold 0.28306 ETH/ZAR @ 38,955",ZAR,11026.6023,11026.6023,11027.768747,11027.768747,,,
7640588725639213202,318,2021-05-21 13:14:51,Reserved funds for order BXBEE8NWYC38Z4M,ZAR,0.00,-10166.8588,11027.768747,860.909947,,,
7640588725639213202,319,2021-05-21 14:36:20,"Bought 0.28235 ETH/ZAR @ 36,008",ZAR,-10166.8588,0.00,860.909947,860.909947,,,
7640588725639213202,321,2021-05-21 14:39:25,Reserved funds for order BXCDYCQKRTW2CTC,ZAR,0.00,-75.1967,860.909947,785.713247,,,
7640588725639213202,322,2021-05-21 14:58:19,"Sold 0.282068 ETH/ZAR @ 37,500",ZAR,10577.55,10577.55,11438.459947,11363.263247,,,
7640588725639213202,323,2021-05-21 16:06:09,Released funds for order BXCDYCQKRTW2CTC,ZAR,0.00,75.1967,11438.459947,11438.459947,,,
7640588725639213202,324,2021-05-22 08:48:33,Reserved funds for order BXGHBV7Q89JMFPV,ZAR,0.00,-11438.447496,11438.459947,0.012451,,,
7640588725639213202,325,2021-05-22 08:52:41,"Bought 0.330836 ETH/ZAR @ 34,568",ZAR,-11436.338848,0.00,2.121099,0.012451,,,
7640588725639213202,326,2021-05-22 08:52:58,"Bought 0.000061 ETH/ZAR @ 34,568",ZAR,-2.108648,0.00,0.012451,0.012451,,,
7640588725639213202,328,2021-05-22 10:46:10,"Sold 0.03029 ETH/ZAR @ 35,489",ZAR,1074.96181,1074.96181,1074.974261,1074.974261,,,
7640588725639213202,329,2021-05-22 10:46:11,"Sold 0.300558 ETH/ZAR @ 35,489",ZAR,10666.502862,10666.502862,11741.477123,11741.477123,,,
7640588725639213202,330,2021-05-22 11:00:21,Reserved funds for order BXGSB4HHDNWFM7S,ZAR,0.00,-11741.466498,11741.477123,0.010625,,,
7640588725639213202,331,2021-05-22 15:13:57,"Bought 0.193543 ETH/ZAR @ 33,499",ZAR,-6483.496957,0.00,5257.980166,0.010625,,,
7640588725639213202,332,2021-05-22 17:43:30,"Bought 0.01725 ETH/ZAR @ 33,499",ZAR,-577.85775,0.00,4680.122416,0.010625,,,
7640588725639213202,333,2021-05-22 17:43:31,"Bought 0.01725 ETH/ZAR @ 33,499",ZAR,-577.85775,0.00,4102.264666,0.010625,,,
7640588725639213202,334,2021-05-22 17:43:31,"Bought 0.122459 ETH/ZAR @ 33,499",ZAR,-4102.254041,0.00,0.010625,0.010625,,,
7640588725639213202,336,2021-05-23 15:36:59,"Sold 0.350483 ETH/ZAR @ 28,322",ZAR,9926.379526,9926.379526,9926.390151,9926.390151,,,
7640588725639213202,337,2021-05-23 15:37:29,Reserved funds for order BXGYJP9YMQ4EAJY,ZAR,0.00,-9017.519805,9926.390151,908.870346,,,
7640588725639213202,338,2021-05-23 15:38:51,Released funds for order BXGYJP9YMQ4EAJY,ZAR,0.00,9017.519805,9926.390151,9926.390151,,,
7640588725639213202,339,2021-05-23 15:39:39,Reserved funds for order BXEMVEQSUKA6UN5,ZAR,0.00,-8710.937547,9926.390151,1215.452604,,,
7640588725639213202,340,2021-05-23 15:40:44,Released funds for order BXEMVEQSUKA6UN5,ZAR,0.00,8710.937547,9926.390151,9926.390151,,,
7640588725639213202,341,2021-05-23 15:41:08,Reserved funds for order BXKNHHDZP8J6GAZ,ZAR,0.00,-9926.3765,9926.390151,0.013651,,,
7640588725639213202,342,2021-05-24 04:44:33,Released funds for order BXKNHHDZP8J6GAZ,ZAR,0.00,9926.3765,9926.390151,9926.390151,,,
7640588725639213202,343,2021-05-24 04:50:15,Reserved funds for order BXMF45CZZ2YM86E,ZAR,0.00,-9926.365158,9926.390151,0.024993,,,
7640588725639213202,344,2021-05-24 07:54:12,Released funds for order BXMF45CZZ2YM86E,ZAR,0.00,9926.365158,9926.390151,9926.390151,,,
7640588725639213202,345,2021-05-24 07:54:52,Reserved funds for order BXGMK8K6MZC3MZM,ZAR,0.00,-9926.36623,9926.390151,0.023921,,,
7640588725639213202,346,2021-05-24 07:54:53,"Bought 0.292405 ETH/ZAR @ 33,842",ZAR,-9895.57001,0.00,30.820141,0.023921,,,
7640588725639213202,347,2021-05-24 07:54:57,"Bought 0.00091 ETH/ZAR @ 33,842",ZAR,-30.79622,0.00,0.023921,0.023921,,,
7640588725639213202,349,2021-05-24 14:35:08,"Sold 0.23736 ETH/ZAR @ 35,413",ZAR,8405.62968,8405.62968,8405.653601,8405.653601,,,
7640588725639213202,350,2021-05-24 14:36:28,Reserved funds for order BXE3URXXDK3GYAC,ZAR,0.00,-7129.26,8405.653601,1276.393601,,,
7640588725639213202,351,2021-05-24 14:44:58,"Sold 0.050754 ETH/ZAR @ 35,413",ZAR,1797.351402,1797.351402,10203.005003,3073.745003,,,
7640588725639213202,352,2021-05-24 14:45:05,"Sold 0.004907 ETH/ZAR @ 35,413",ZAR,173.771591,173.771591,10376.776594,3247.516594,,,
7640588725639213202,353,2021-05-24 14:50:34,Reserved funds for order BXEDMW5T2NDBMQ7,ZAR,0.00,-3129.938,10376.776594,117.578594,,,
7640588725639213202,354,2021-05-24 14:51:14,Released funds for order BXE3URXXDK3GYAC,ZAR,0.00,7129.26,10376.776594,7246.838594,,,
7640588725639213202,355,2021-05-24 14:52:08,Released funds for order BXEDMW5T2NDBMQ7,ZAR,0.00,3129.938,10376.776594,10376.776594,,,
7640588725639213202,356,2021-05-24 14:53:09,Reserved funds for order BXG9D2NB265NUXA,ZAR,0.00,-10359.689501,10376.776594,17.087093,,,
7640588725639213202,357,2021-05-24 15:00:02,"Bought 0.294301 ETH/ZAR @ 35,201",ZAR,-10359.689501,0.00,17.087093,17.087093,,,
7640588725639213202,359,2021-05-25 09:50:56,"Sold 0.264676 ETH/ZAR @ 37,000",ZAR,9793.012,9793.012,9810.099093,9810.099093,,,
7640588725639213202,360,2021-05-25 09:53:26,Reserved funds for order BXJU79VW5CSMQX3,ZAR,0.00,-9469.4475,9810.099093,340.651593,,,
7640588725639213202,361,2021-05-25 10:13:15,"Bought 0.266745 ETH/ZAR @ 35,500",ZAR,-9469.4475,0.00,340.651593,340.651593,,,
7640588725639213202,363,2021-05-25 10:22:46,"Sold 0.029624 ETH/ZAR @ 37,000",ZAR,1096.088,1096.088,1436.739593,1436.739593,,,
7640588725639213202,364,2021-05-25 11:00:50,Reserved funds for order BXG2Z6RFCZBRUUH,ZAR,0.00,-1436.7205,1436.739593,0.019093,,,
7640588725639213202,365,2021-05-25 11:00:50,"Bought 0.005963 ETH/ZAR @ 35,500",ZAR,-211.6865,0.00,1225.053093,0.019093,,,
7640588725639213202,366,2021-05-25 11:03:11,Released funds for order BXG2Z6RFCZBRUUH,ZAR,0.00,1225.034,1225.053093,1225.053093,,,
